city,date,temp,humidity,description,wind_speed
St. Petersburg,2025-04-24 17:30:00,2.0135701326417217,3.8501478144759935,scattered clouds,-11.512925464970229
St. Petersburg,2025-04-24 20:30:00,1.7850721589281997,3.8918205021922385,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-24 23:30:00,1.0367404310430255,4.189654893541566,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-25 02:30:00,0.5128296144346877,4.2904595781346835,broken clouds,-11.512925464970229
St. Petersburg,2025-04-25 05:30:00,-0.020192503287948145,4.33073347186527,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-25 08:30:00,-1.7147428740795239,4.454347412532571,broken clouds,-11.512925464970229
St. Petersburg,2025-04-25 11:30:00,1.3506697741469589,4.110874028107724,scattered clouds,-11.512925464970229
St. Petersburg,2025-04-25 14:30:00,1.7065664380452088,3.9702921022313493,light rain,-11.512925464970229
St. Petersburg,2025-04-25 17:30:00,1.7263334432634472,4.0253518693065615,light rain,-11.512925464970229
St. Petersburg,2025-04-25 20:30:00,1.6389986564213324,4.0253518693065615,light rain,-11.512925464970229
St. Petersburg,2025-04-25 23:30:00,0.9707827050298388,4.276666257904934,light snow,-11.512925464970229
St. Petersburg,2025-04-26 02:30:00,0.10436902429267104,4.406719369215465,few clouds,-11.512925464970229
St. Petersburg,2025-04-26 05:30:00,-0.9675577108184862,4.442651374137369,few clouds,-11.512925464970229
St. Petersburg,2025-04-26 08:30:00,-0.7984854742424593,4.442651374137369,broken clouds,-11.512925464970229
St. Petersburg,2025-04-26 11:30:00,1.5810404955234543,4.0604431829601975,broken clouds,-11.512925464970229
St. Petersburg,2025-04-26 14:30:00,1.788422240201945,3.8286416138803756,broken clouds,-11.512925464970229
St. Petersburg,2025-04-26 17:30:00,1.697450621256968,4.043051443273131,light rain,-11.512925464970229
St. Petersburg,2025-04-26 20:30:00,1.6563234067280763,3.806662711992517,light rain,-11.512925464970229
St. Petersburg,2025-04-26 23:30:00,0.37844328501185714,3.9889842317494426,broken clouds,-11.512925464970229
St. Petersburg,2025-04-27 02:30:00,,3.912023205428126,clear sky,-11.512925464970229
St. Petersburg,2025-04-27 05:30:00,,4.0253518693065615,clear sky,-11.512925464970229
St. Petersburg,2025-04-27 08:30:00,,4.07753761339723,clear sky,-11.512925464970229
St. Petersburg,2025-04-27 11:30:00,0.7323727013939775,3.637586422884246,clear sky,-11.512925464970229
St. Petersburg,2025-04-27 14:30:00,1.4861419585304863,3.433987527065739,few clouds,-11.512925464970229
St. Petersburg,2025-04-27 17:30:00,1.4861419585304863,3.610918182914458,few clouds,-11.512925464970229
St. Petersburg,2025-04-27 20:30:00,1.4327031205660432,3.526360818733765,few clouds,-11.512925464970229
Krakow,2025-04-22 23:30:00,3.008648992403831,3.9512439108891013,light rain,-11.512925464970229
Krakow,2025-04-23 02:30:00,2.8118100363544203,4.174387423741779,overcast clouds,-11.512925464970229
Krakow,2025-04-23 05:30:00,2.448416405509447,4.430816917890926,broken clouds,-11.512925464970229
Krakow,2025-04-23 08:30:00,2.5281265669922552,4.418840728278519,broken clouds,-11.512925464970229
Krakow,2025-04-23 11:30:00,2.7868619976692552,4.2904595781346835,overcast clouds,-11.512925464970229
Krakow,2025-04-23 14:30:00,2.928524058619756,4.007333367050636,broken clouds,-11.512925464970229
Krakow,2025-04-23 17:30:00,3.0373544278610023,3.806662711992517,scattered clouds,-11.512925464970229
Krakow,2025-04-23 20:30:00,3.0291675331991055,3.8712012192412026,scattered clouds,-11.512925464970229
Krakow,2025-04-23 23:30:00,2.741485621933565,4.276666257904934,broken clouds,-11.512925464970229
Krakow,2025-04-24 02:30:00,2.6318895595608476,4.33073347186527,overcast clouds,-11.512925464970229
Krakow,2025-04-24 05:30:00,2.5384482066051337,4.49980978144137,light rain,-11.512925464970229
Krakow,2025-04-24 08:30:00,2.4561650385549116,4.543294888652977,light rain,-11.512925464970229
Krakow,2025-04-24 11:30:00,2.6553531148422027,4.418840728278519,light rain,-11.512925464970229
Krakow,2025-04-24 14:30:00,2.9269184931721273,4.174387423741779,overcast clouds,-11.512925464970229
Krakow,2025-04-24 17:30:00,3.0605837144770587,3.9702921022313493,overcast clouds,-11.512925464970229
Krakow,2025-04-24 20:30:00,2.9851772649200567,4.143134885121679,light rain,-11.512925464970229
Krakow,2025-04-24 23:30:00,2.749192784228446,4.430816917890926,moderate rain,-11.512925464970229
Krakow,2025-04-25 02:30:00,2.6440455818580992,4.553876996863694,moderate rain,-11.512925464970229
Krakow,2025-04-25 05:30:00,2.607862210766182,4.564348295634497,light rain,-11.512925464970229
Krakow,2025-04-25 08:30:00,2.568788900051934,4.564348295634497,light rain,-11.512925464970229
Krakow,2025-04-25 11:30:00,2.589267415862712,4.532599600680132,light rain,-11.512925464970229
Krakow,2025-04-25 14:30:00,2.585506601923335,4.553876996863694,moderate rain,-11.512925464970229
Krakow,2025-04-25 17:30:00,2.5096000753861714,4.532599600680132,moderate rain,-11.512925464970229
Krakow,2025-04-25 20:30:00,2.4123368530101112,4.488636482091684,light rain,-11.512925464970229
Krakow,2025-04-25 23:30:00,2.316488984355845,4.521788685744687,light rain,-11.512925464970229
Krakow,2025-04-26 02:30:00,2.2544457669835034,4.510859616406954,light rain,-11.512925464970229
Krakow,2025-04-26 05:30:00,2.1341676248003347,4.510859616406954,light rain,-11.512925464970229
Krakow,2025-04-26 08:30:00,1.7316573150682877,4.532599600680132,overcast clouds,-11.512925464970229
